obs_date	station	air_temp_c	pressure_reading	daily_rain_mm
23-04-2019	Sunspire Dune	32.8	1008.2	0.12
24-04-2019	Sunspire Dune	32.9	1008.2	0.12
25-04-2019	Sunspire Dune	33.1	1008.1	0.12
26-04-2019	Sunspire Dune	33.2	1008.1	0.12
27-04-2019	Sunspire Dune	33.3	1008.0	0.12
28-04-2019	Sunspire Dune	33.5	1008.0	0.12
29-04-2019	Sunspire Dune	33.6	1008.0	0.12
30-04-2019	Sunspire Dune	33.7	1007.9	0.12
01-05-2019	Sunspire Dune	33.9	1007.9	0.12
02-05-2019	Sunspire Dune	34.0	1007.8	0.12
03-05-2019	Sunspire Dune	34.1	1007.8	0.12
04-05-2019	Sunspire Dune	34.2	1007.8	0.12
05-05-2019	Sunspire Dune	34.3	1007.7	0.12
06-05-2019	Sunspire Dune	34.5	1007.7	0.11
07-05-2019	Sunspire Dune	34.6	1007.6	0.11
08-05-2019	Sunspire Dune	34.7	1007.6	0.11
09-05-2019	Sunspire Dune	34.8	1007.6	0.11
10-05-2019	Sunspire Dune	34.9	1007.5	0.11
11-05-2019	Sunspire Dune	35.0	1007.5	0.1
12-05-2019	Sunspire Dune	35.1	1007.5	0.1
13-05-2019	Sunspire Dune	35.2	1007.4	0.1
14-05-2019	Sunspire Dune	35.3	1007.4	0.1
15-05-2019	Sunspire Dune	35.4	1007.4	0.09
16-05-2019	Sunspire Dune	35.5	1007.3	0.09
17-05-2019	Sunspire Dune	35.6	1007.3	0.09
18-05-2019	Sunspire Dune	35.7	1007.3	0.08
19-05-2019	Sunspire Dune	35.8	1007.2	0.08
20-05-2019	Sunspire Dune	35.9	1007.2	0.08
21-05-2019	Sunspire Dune	36.0	1007.2	0.08
22-05-2019	Sunspire Dune	36.1	1007.1	0.09
23-05-2019	Sunspire Dune	36.2	1007.1	0.09
24-05-2019	Sunspire Dune	36.3	1007.1	0.09
25-05-2019	Sunspire Dune	36.4	1007.0	0.1
26-05-2019	Sunspire Dune	36.5	1007.0	0.1
27-05-2019	Sunspire Dune	36.6	1007.0	0.1
28-05-2019	Sunspire Dune	36.7	1007.0	0.1
29-05-2019	Sunspire Dune	36.7	1006.9	0.11
30-05-2019	Sunspire Dune	36.8	1006.9	0.11
31-05-2019	Sunspire Dune	36.9	1006.9	0.11
01-06-2019	Sunspire Dune	37.0	1006.9	0.11
02-06-2019	Sunspire Dune	37.1	1006.8	0.11
03-06-2019	Sunspire Dune	37.2	1006.8	0.12
04-06-2019	Sunspire Dune	37.3	1006.8	0.12
05-06-2019	Sunspire Dune	37.3	1006.8	0.12
06-06-2019	Sunspire Dune	37.4	1006.7	0.12
07-06-2019	Sunspire Dune	37.5	1006.7	0.12
08-06-2019	Sunspire Dune	37.6	1006.7	0.12
09-06-2019	Sunspire Dune	37.7	1006.7	0.12
10-06-2019	Sunspire Dune	37.8	1006.7	0.12
11-06-2019	Sunspire Dune	37.8	1006.6	0.12
12-06-2019	Sunspire Dune	37.9	1006.6	0.12
13-06-2019	Sunspire Dune	38.0	1006.6	0.12
14-06-2019	Sunspire Dune	38.1	1006.6	0.12
15-06-2019	Sunspire Dune	38.2	1006.6	0.12
16-06-2019	Sunspire Dune	38.2	1006.6	0.11
17-06-2019	Sunspire Dune	38.3	1006.5	0.11
18-06-2019	Sunspire Dune	38.4	1006.5	0.11
19-06-2019	Sunspire Dune	38.5	1006.5	0.11
20-06-2019	Sunspire Dune	38.5	1006.5	0.11
21-06-2019	Sunspire Dune	38.6	1006.5	0.1
22-06-2019	Sunspire Dune	38.7	1006.5	0.1
23-06-2019	Sunspire Dune	38.8	1006.5	0.1
24-06-2019	Sunspire Dune	38.8	1006.5	0.1
25-06-2019	Sunspire Dune	38.9	1006.4	0.09
26-06-2019	Sunspire Dune	39.0	1006.4	0.09
27-06-2019	Sunspire Dune	39.1	1006.4	0.09
28-06-2019	Sunspire Dune	39.1	1006.4	0.08
29-06-2019	Sunspire Dune	39.2	1006.4	0.08
30-06-2019	Sunspire Dune	39.2	1006.4	0.08
01-07-2019	Sunspire Dune	39.3	1006.4	0.7
02-07-2019	Sunspire Dune	39.4	1006.4	0.72
03-07-2019	Sunspire Dune	39.4	1006.4	0.74
04-07-2019	Sunspire Dune	39.5	1006.4	0.74
05-07-2019	Sunspire Dune	39.5	1006.4	0.74
06-07-2019	Sunspire Dune	39.6	1006.3	0.73
07-07-2019	Sunspire Dune	39.6	1006.3	0.72
08-07-2019	Sunspire Dune	39.7	1006.3	0.7
09-07-2019	Sunspire Dune	39.7	1006.3	0.67
10-07-2019	Sunspire Dune	39.8	1006.3	0.63
11-07-2019	Sunspire Dune	39.8	1006.3	0.6
12-07-2019	Sunspire Dune	39.8	1006.3	0.56
13-07-2019	Sunspire Dune	39.9	1006.3	0.52
14-07-2019	Sunspire Dune	39.9	1006.3	0.48
15-07-2019	Sunspire Dune	39.9	1006.3	0.45
16-07-2019	Sunspire Dune	39.9	1006.3	0.42
17-07-2019	Sunspire Dune	39.9	1006.3	0.4
18-07-2019	Sunspire Dune	40.0	1006.3	0.38
19-07-2019	Sunspire Dune	40.0	1006.3	0.37
20-07-2019	Sunspire Dune	40.0	1006.3	0.37
21-07-2019	Sunspire Dune	40.0	1006.3	0.38
22-07-2019	Sunspire Dune	40.0	1006.3	0.39
23-07-2019	Sunspire Dune	39.9	1006.3	0.41
24-07-2019	Sunspire Dune	39.9	1006.3	0.44
25-07-2019	Sunspire Dune	39.9	1006.3	0.47
26-07-2019	Sunspire Dune	39.9	1006.3	0.5
27-07-2019	Sunspire Dune	39.9	1006.3	0.54
28-07-2019	Sunspire Dune	39.8	1006.3	0.58
29-07-2019	Sunspire Dune	39.8	1006.3	0.62
30-07-2019	Sunspire Dune	39.7	1006.3	0.65
31-07-2019	Sunspire Dune	39.7	1006.3	0.68
01-08-2019	Sunspire Dune	39.6	1006.3	1.51
02-08-2019	Sunspire Dune	39.6	1006.3	1.53
03-08-2019	Sunspire Dune	39.5	1006.3	1.54
04-08-2019	Sunspire Dune	39.4	1006.3	1.54
05-08-2019	Sunspire Dune	39.4	1006.3	1.54
06-08-2019	Sunspire Dune	39.3	1006.3	1.53
07-08-2019	Sunspire Dune	39.2	1006.3	1.51
08-08-2019	Sunspire Dune	39.1	1006.3	1.49
09-08-2019	Sunspire Dune	39.0	1006.3	1.45
10-08-2019	Sunspire Dune	38.9	1006.3	1.42
11-08-2019	Sunspire Dune	38.8	1006.3	1.39
12-08-2019	Sunspire Dune	38.7	1006.3	1.35
13-08-2019	Sunspire Dune	38.6	1006.3	1.31
14-08-2019	Sunspire Dune	38.5	1006.3	1.28
15-08-2019	Sunspire Dune	38.3	1006.3	1.24
16-08-2019	Sunspire Dune	38.2	1006.4	1.22
17-08-2019	Sunspire Dune	38.1	1006.4	1.19
18-08-2019	Sunspire Dune	37.9	1006.4	1.17
19-08-2019	Sunspire Dune	37.8	1006.4	1.16
20-08-2019	Sunspire Dune	37.6	1006.4	1.16
21-08-2019	Sunspire Dune	37.5	1006.4	0.36
22-08-2019	Sunspire Dune	37.3	1006.4	0.38
23-08-2019	Sunspire Dune	37.2	1006.4	0.4
24-08-2019	Sunspire Dune	37.0	1006.4	0.42
25-08-2019	Sunspire Dune	36.8	1006.4	0.45
26-08-2019	Sunspire Dune	36.6	1006.4	0.49
27-08-2019	Sunspire Dune	36.5	1006.4	0.53
28-08-2019	Sunspire Dune	36.3	1006.4	0.57
29-08-2019	Sunspire Dune	36.1	1006.5	0.61
30-08-2019	Sunspire Dune	35.9	1006.5	0.65
31-08-2019	Sunspire Dune	35.7	1006.5	0.68
01-09-2019	Sunspire Dune	35.5	1006.5	0.71
02-09-2019	Sunspire Dune	35.3	1006.5	0.74
03-09-2019	Sunspire Dune	35.1	1006.5	0.75
04-09-2019	Sunspire Dune	34.9	1006.5	0.76
05-09-2019	Sunspire Dune	34.7	1006.5	0.77
06-09-2019	Sunspire Dune	34.5	1006.5	0.76
07-09-2019	Sunspire Dune	34.3	1006.5	0.74
08-09-2019	Sunspire Dune	34.1	1006.6	0.72
09-09-2019	Sunspire Dune	33.9	1006.6	0.69
10-09-2019	Sunspire Dune	33.6	1006.6	0.66
11-09-2019	Sunspire Dune	33.4	1006.6	0.62
12-09-2019	Sunspire Dune	33.2	1006.6	0.58
13-09-2019	Sunspire Dune	33.0	1006.6	0.54
14-09-2019	Sunspire Dune	32.8	1006.6	0.49
15-09-2019	Sunspire Dune	32.6	1006.7	0.45
16-09-2019	Sunspire Dune	32.3	1006.7	0.42
17-09-2019	Sunspire Dune	32.1	1006.7	0.39
18-09-2019	Sunspire Dune	31.9	1006.7	0.36
19-09-2019	Sunspire Dune	31.7	1006.7	0.34
20-09-2019	Sunspire Dune	31.5	1006.7	0.33
21-09-2019	Sunspire Dune	31.3	1006.8	0.34
22-09-2019	Sunspire Dune	31.0	1006.8	0.35
23-09-2019	Sunspire Dune	30.8	1006.8	0.37
24-09-2019	Sunspire Dune	30.6	1006.8	0.39
25-09-2019	Sunspire Dune	30.4	1006.8	0.42
26-09-2019	Sunspire Dune	30.2	1006.8	0.46
27-09-2019	Sunspire Dune	30.0	1006.9	0.5
28-09-2019	Sunspire Dune	29.8	1006.9	0.54
29-09-2019	Sunspire Dune	29.6	1006.9	0.58
30-09-2019	Sunspire Dune	29.3	1006.9	0.62
01-10-2019	Sunspire Dune	29.1	1006.9	0.11
02-10-2019	Sunspire Dune	28.9	1007.0	0.11
03-10-2019	Sunspire Dune	28.7	1007.0	0.12
04-10-2019	Sunspire Dune	28.5	1007.0	0.12
05-10-2019	Sunspire Dune	28.3	1007.0	0.12
06-10-2019	Sunspire Dune	28.2	1007.1	0.12
07-10-2019	Sunspire Dune	28.0	1007.1	0.12
08-10-2019	Sunspire Dune	27.8	1007.1	0.12
09-10-2019	Sunspire Dune	27.6	1007.1	0.12
10-10-2019	Sunspire Dune	27.4	1007.2	0.12
11-10-2019	Sunspire Dune	27.2	1007.2	0.12
12-10-2019	Sunspire Dune	27.0	1007.2	0.12
13-10-2019	Sunspire Dune	26.9	1007.2	0.12
14-10-2019	Sunspire Dune	26.7	1007.3	0.12
15-10-2019	Sunspire Dune	26.5	1007.3	0.12
16-10-2019	Sunspire Dune	26.3	1007.3	0.11
17-10-2019	Sunspire Dune	26.2	1007.3	0.11
18-10-2019	Sunspire Dune	26.0	1007.4	0.11
19-10-2019	Sunspire Dune	25.9	1007.4	0.11
20-10-2019	Sunspire Dune	25.7	1007.4	0.11
21-10-2019	Sunspire Dune	25.5	1007.5	0.11
22-10-2019	Sunspire Dune	25.4	1007.5	0.1
23-10-2019	Sunspire Dune	25.2	1007.5	0.1
24-10-2019	Sunspire Dune	25.1	1007.6	0.1
25-10-2019	Sunspire Dune	24.9	1007.6	0.09
26-10-2019	Sunspire Dune	24.8	1007.6	0.09
27-10-2019	Sunspire Dune	24.7	1007.6	0.09
28-10-2019	Sunspire Dune	24.5	1007.7	0.09
29-10-2019	Sunspire Dune	24.4	1007.7	0.08
30-10-2019	Sunspire Dune	24.3	1007.7	0.08
31-10-2019	Sunspire Dune	24.1	1007.8	0.08
01-11-2019	Sunspire Dune	24.0	1007.8	0.09
02-11-2019	Sunspire Dune	23.9	1007.8	0.09
03-11-2019	Sunspire Dune	23.7	1007.9	0.09
04-11-2019	Sunspire Dune	23.6	1007.9	0.1
05-11-2019	Sunspire Dune	23.5	1008.0	0.1
06-11-2019	Sunspire Dune	23.4	1008.0	0.1
07-11-2019	Sunspire Dune	23.3	1008.0	0.1
08-11-2019	Sunspire Dune	23.1	1008.1	0.11
09-11-2019	Sunspire Dune	23.0	1008.1	0.11
10-11-2019	Sunspire Dune	22.9	1008.1	0.11
11-11-2019	Sunspire Dune	22.8	1008.2	0.11
12-11-2019	Sunspire Dune	22.7	1008.2	0.11
13-11-2019	Sunspire Dune	22.6	1008.3	0.12
14-11-2019	Sunspire Dune	22.5	1008.3	0.12
15-11-2019	Sunspire Dune	22.4	1008.3	0.12
16-11-2019	Sunspire Dune	22.3	1008.4	0.12
17-11-2019	Sunspire Dune	22.2	1008.4	0.12
18-11-2019	Sunspire Dune	22.1	1008.5	0.12
19-11-2019	Sunspire Dune	22.0	1008.5	0.12
20-11-2019	Sunspire Dune	21.9	1008.5	0.12
21-11-2019	Sunspire Dune	21.8	1008.6	0.12
22-11-2019	Sunspire Dune	21.7	1008.6	0.12
23-11-2019	Sunspire Dune	21.6	1008.7	0.12
24-11-2019	Sunspire Dune	21.5	1008.7	0.12
25-11-2019	Sunspire Dune	21.5	1008.7	0.12
26-11-2019	Sunspire Dune	21.4	1008.8	0.11
27-11-2019	Sunspire Dune	21.3	1008.8	0.11
28-11-2019	Sunspire Dune	21.2	1008.9	0.11
29-11-2019	Sunspire Dune	21.1	1008.9	0.11
30-11-2019	Sunspire Dune	21.1	1008.9	0.11
01-12-2019	Sunspire Dune	21.0	1009.0	0.1
02-12-2019	Sunspire Dune	20.9	1009.0	0.1
03-12-2019	Sunspire Dune	20.8	1009.1	0.1
04-12-2019	Sunspire Dune	20.8	1009.1	0.1
05-12-2019	Sunspire Dune	20.7	1009.2	0.09
06-12-2019	Sunspire Dune	20.6	1009.2	0.09
07-12-2019	Sunspire Dune	20.6	1009.2	0.09
08-12-2019	Sunspire Dune	20.5	1009.3	0.09
09-12-2019	Sunspire Dune	20.4	1009.3	0.08
10-12-2019	Sunspire Dune	20.4	1009.4	0.08
11-12-2019	Sunspire Dune	20.3	1009.4	0.08
12-12-2019	Sunspire Dune	20.3	1009.4	0.09
13-12-2019	Sunspire Dune	20.2	1009.5	0.09
14-12-2019	Sunspire Dune	20.2	1009.5	0.09
15-12-2019	Sunspire Dune	20.1	1009.6	0.1
16-12-2019	Sunspire Dune	20.1	1009.6	0.1
17-12-2019	Sunspire Dune	20.0	1009.6	0.1
18-12-2019	Sunspire Dune	20.0	1009.7	0.1
19-12-2019	Sunspire Dune	20.0	1009.7	0.11
20-12-2019	Sunspire Dune	19.9	1009.8	0.11
21-12-2019	Sunspire Dune	19.9	1009.8	0.11
22-12-2019	Sunspire Dune	19.9	1009.8	0.11
23-12-2019	Sunspire Dune	19.9	1009.9	0.11
24-12-2019	Sunspire Dune	19.8	1009.9	0.12
25-12-2019	Sunspire Dune	19.8	1009.9	0.12
26-12-2019	Sunspire Dune	19.8	1010.0	0.12
27-12-2019	Sunspire Dune	19.8	1010.0	0.12
28-12-2019	Sunspire Dune	19.8	1010.1	0.12
29-12-2019	Sunspire Dune	19.8	1010.1	0.12
30-12-2019	Sunspire Dune	19.8	1010.1	0.12
31-12-2019	Sunspire Dune	19.8	1010.2	0.12
01-01-2020	Sunspire Dune	19.8	1010.2	0.12
02-01-2020	Sunspire Dune	19.8	1010.2	0.12
03-01-2020	Sunspire Dune	19.9	1010.3	0.12
04-01-2020	Sunspire Dune	19.9	1010.3	0.12
05-01-2020	Sunspire Dune	19.9	1010.3	0.12
06-01-2020	Sunspire Dune	19.9	1010.4	0.11
07-01-2020	Sunspire Dune	20.0	1010.4	0.11
08-01-2020	Sunspire Dune	20.0	1010.4	0.11
09-01-2020	Sunspire Dune	20.0	1010.4	0.11
10-01-2020	Sunspire Dune	20.1	1010.5	0.11
11-01-2020	Sunspire Dune	20.1	1010.5	0.1
12-01-2020	Sunspire Dune	20.2	1010.5	0.1
13-01-2020	Sunspire Dune	20.2	1010.5	0.1
14-01-2020	Sunspire Dune	20.3	1010.6	0.1
15-01-2020	Sunspire Dune	20.4	1010.6	0.09
16-01-2020	Sunspire Dune	20.4	1010.6	0.09
17-01-2020	Sunspire Dune	20.5	1010.6	0.09
18-01-2020	Sunspire Dune	20.6	1010.7	0.08
19-01-2020	Sunspire Dune	20.6	1010.7	0.08
20-01-2020	Sunspire Dune	20.7	1010.7	0.08
21-01-2020	Sunspire Dune	20.8	1010.7	0.08
22-01-2020	Sunspire Dune	20.9	1010.7	0.09
23-01-2020	Sunspire Dune	21.0	1010.7	0.09
24-01-2020	Sunspire Dune	21.1	1010.8	0.09
25-01-2020	Sunspire Dune	21.2	1010.8	0.1
26-01-2020	Sunspire Dune	21.3	1010.8	0.1
27-01-2020	Sunspire Dune	21.4	1010.8	0.1
28-01-2020	Sunspire Dune	21.5	1010.8	0.1
29-01-2020	Sunspire Dune	21.6	1010.8	0.11
30-01-2020	Sunspire Dune	21.7	1010.8	0.11
31-01-2020	Sunspire Dune	21.8	1010.8	0.11
01-02-2020	Sunspire Dune	21.9	1010.8	0.11
02-02-2020	Sunspire Dune	22.1	1010.8	0.11
03-02-2020	Sunspire Dune	22.2	1010.8	0.12
04-02-2020	Sunspire Dune	22.3	1010.9	0.12
05-02-2020	Sunspire Dune	22.4	1010.9	0.12
06-02-2020	Sunspire Dune	22.6	1010.9	0.12
07-02-2020	Sunspire Dune	22.7	1010.9	0.12
08-02-2020	Sunspire Dune	22.8	1010.9	0.12
09-02-2020	Sunspire Dune	23.0	1010.9	0.12
10-02-2020	Sunspire Dune	23.1	1010.9	0.12
11-02-2020	Sunspire Dune	23.2	1010.9	0.12
12-02-2020	Sunspire Dune	23.4	1010.8	0.12
13-02-2020	Sunspire Dune	23.5	1010.8	0.12
14-02-2020	Sunspire Dune	23.6	1010.8	0.12
15-02-2020	Sunspire Dune	23.8	1010.8	0.12
16-02-2020	Sunspire Dune	23.9	1010.8	0.11
17-02-2020	Sunspire Dune	24.1	1010.8	0.11
18-02-2020	Sunspire Dune	24.2	1010.8	0.11
19-02-2020	Sunspire Dune	24.3	1010.8	0.11
20-02-2020	Sunspire Dune	24.5	1010.8	0.11
21-02-2020	Sunspire Dune	24.6	1010.8	0.1
22-02-2020	Sunspire Dune	24.8	1010.7	0.1
23-02-2020	Sunspire Dune	24.9	1010.7	0.1
24-02-2020	Sunspire Dune	25.0	1010.7	0.1
25-02-2020	Sunspire Dune	25.2	1010.7	0.09
26-02-2020	Sunspire Dune	25.3	1010.7	0.09
27-02-2020	Sunspire Dune	25.5	1010.6	0.09
28-02-2020	Sunspire Dune	25.6	1010.6	0.08
29-02-2020	Sunspire Dune	25.7	1010.6	0.08
01-03-2020	Sunspire Dune	25.9	1010.6	0.08
02-03-2020	Sunspire Dune	26.0	1010.6	0.08
03-03-2020	Sunspire Dune	26.1	1010.5	0.09
04-03-2020	Sunspire Dune	26.3	1010.5	0.09
05-03-2020	Sunspire Dune	26.4	1010.5	0.09
06-03-2020	Sunspire Dune	26.5	1010.4	0.1
07-03-2020	Sunspire Dune	26.7	1010.4	0.1
08-03-2020	Sunspire Dune	26.8	1010.4	0.1
09-03-2020	Sunspire Dune	26.9	1010.4	0.1
10-03-2020	Sunspire Dune	27.1	1010.3	0.11
11-03-2020	Sunspire Dune	27.2	1010.3	0.11
12-03-2020	Sunspire Dune	27.3	1010.3	0.11
13-03-2020	Sunspire Dune	27.4	1010.2	0.11
14-03-2020	Sunspire Dune	27.6	1010.2	0.11
15-03-2020	Sunspire Dune	27.7	1010.2	0.12
16-03-2020	Sunspire Dune	27.8	1010.1	0.12
17-03-2020	Sunspire Dune	27.9	1010.1	0.12
18-03-2020	Sunspire Dune	28.0	1010.0	0.12
19-03-2020	Sunspire Dune	28.1	1010.0	0.12
20-03-2020	Sunspire Dune	28.3	1010.0	0.12
21-03-2020	Sunspire Dune	28.4	1009.9	0.12
22-03-2020	Sunspire Dune	28.5	1009.9	0.12
23-03-2020	Sunspire Dune	28.6	1009.8	0.12
24-03-2020	Sunspire Dune	28.7	1009.8	0.12
25-03-2020	Sunspire Dune	28.8	1009.8	0.12
26-03-2020	Sunspire Dune	28.9	1009.7	0.12
27-03-2020	Sunspire Dune	29.0	1009.7	0.12
28-03-2020	Sunspire Dune	29.1	1009.6	0.11
29-03-2020	Sunspire Dune	29.3	1009.6	0.11
30-03-2020	Sunspire Dune	29.4	1009.5	0.11
31-03-2020	Sunspire Dune	29.5	1009.5	0.11
01-04-2020	Sunspire Dune	29.6	1009.4	0.11
02-04-2020	Sunspire Dune	29.7	1009.4	0.1
03-04-2020	Sunspire Dune	29.8	1009.3	0.1
04-04-2020	Sunspire Dune	29.9	1009.3	0.1
05-04-2020	Sunspire Dune	30.0	1009.2	0.1
06-04-2020	Sunspire Dune	30.1	1009.2	0.09
07-04-2020	Sunspire Dune	30.2	1009.2	0.09
08-04-2020	Sunspire Dune	30.3	1009.1	0.09
09-04-2020	Sunspire Dune	30.4	1009.1	0.08
10-04-2020	Sunspire Dune	30.5	1009.0	0.08
11-04-2020	Sunspire Dune	30.6	1009.0	0.08
12-04-2020	Sunspire Dune	30.8	1008.9	0.09
13-04-2020	Sunspire Dune	30.9	1008.9	0.09
14-04-2020	Sunspire Dune	31.0	1008.8	0.09
15-04-2020	Sunspire Dune	31.1	1008.8	0.09
16-04-2020	Sunspire Dune	31.2	1008.7	0.1
17-04-2020	Sunspire Dune	31.3	1008.7	0.1
18-04-2020	Sunspire Dune	31.4	1008.6	0.1
19-04-2020	Sunspire Dune	31.6	1008.6	0.11
20-04-2020	Sunspire Dune	31.7	1008.5	0.11
21-04-2020	Sunspire Dune	31.8	1008.4	0.11
22-04-2020	Sunspire Dune	31.9	1008.4	0.11
23-04-2020	Sunspire Dune	32.0	1008.3	0.11
24-04-2020	Sunspire Dune	32.2	1008.3	0.11
25-04-2020	Sunspire Dune	32.3	1008.2	0.12
26-04-2020	Sunspire Dune	32.4	1008.2	0.12
27-04-2020	Sunspire Dune	32.5	1008.1	0.12
28-04-2020	Sunspire Dune	32.7	1008.1	0.12
29-04-2020	Sunspire Dune	32.8	1008.0	0.12
30-04-2020	Sunspire Dune	32.9	1008.0	0.12
01-05-2020	Sunspire Dune	33.1	1008.0	0.12
02-05-2020	Sunspire Dune	33.2	1007.9	0.12
03-05-2020	Sunspire Dune	33.3	1007.9	0.12
04-05-2020	Sunspire Dune	33.5	1007.8	0.12
05-05-2020	Sunspire Dune	33.6	1007.8	0.12
06-05-2020	Sunspire Dune	33.7	1007.7	0.12
07-05-2020	Sunspire Dune	33.9	1007.7	0.12
08-05-2020	Sunspire Dune	34.0	1007.6	0.11
09-05-2020	Sunspire Dune	34.2	1007.6	0.11
10-05-2020	Sunspire Dune	34.3	1007.5	0.11
11-05-2020	Sunspire Dune	34.5	1007.5	0.11
12-05-2020	Sunspire Dune	34.6	1007.4	0.11
13-05-2020	Sunspire Dune	34.8	1007.4	0.1
14-05-2020	Sunspire Dune	34.9	1007.3	0.1
15-05-2020	Sunspire Dune	35.1	1007.3	0.1
16-05-2020	Sunspire Dune	35.2	1007.3	0.1
17-05-2020	Sunspire Dune	35.4	1007.2	0.09
18-05-2020	Sunspire Dune	35.5	1007.2	0.09
19-05-2020	Sunspire Dune	35.7	1007.1	0.09
20-05-2020	Sunspire Dune	35.8	1007.1	0.08
21-05-2020	Sunspire Dune	36.0	1007.1	0.08
22-05-2020	Sunspire Dune	36.1	1007.0	0.08
23-05-2020	Sunspire Dune	36.3	1007.0	0.09
24-05-2020	Sunspire Dune	36.4	1006.9	0.09
25-05-2020	Sunspire Dune	36.6	1006.9	0.09
26-05-2020	Sunspire Dune	36.7	1006.9	0.09
27-05-2020	Sunspire Dune	36.8	1006.8	0.1
28-05-2020	Sunspire Dune	37.0	1006.8	0.1
29-05-2020	Sunspire Dune	37.1	1006.8	0.1
30-05-2020	Sunspire Dune	37.3	1006.7	0.11
31-05-2020	Sunspire Dune	37.4	1006.7	0.11
01-06-2020	Sunspire Dune	37.6	1006.7	0.11
02-06-2020	Sunspire Dune	37.7	1006.6	0.11
03-06-2020	Sunspire Dune	37.8	1006.6	0.11
04-06-2020	Sunspire Dune	38.0	1006.6	0.12
05-06-2020	Sunspire Dune	38.1	1006.5	0.12
06-06-2020	Sunspire Dune	38.2	1006.5	0.12
07-06-2020	Sunspire Dune	38.3	1006.5	0.12
08-06-2020	Sunspire Dune	38.5	1006.5	0.12
09-06-2020	Sunspire Dune	38.6	1006.4	0.12
10-06-2020	Sunspire Dune	38.7	1006.4	0.12
11-06-2020	Sunspire Dune	38.8	1006.4	0.12
12-06-2020	Sunspire Dune	38.9	1006.4	0.12
13-06-2020	Sunspire Dune	39.0	1006.3	0.12
14-06-2020	Sunspire Dune	39.1	1006.3	0.12
15-06-2020	Sunspire Dune	39.2	1006.3	0.12
16-06-2020	Sunspire Dune	39.3	1006.3	0.12
17-06-2020	Sunspire Dune	39.4	1006.3	0.12
18-06-2020	Sunspire Dune	39.5	1006.2	0.11
19-06-2020	Sunspire Dune	39.6	1006.2	0.11
20-06-2020	Sunspire Dune	39.6	1006.2	0.11
21-06-2020	Sunspire Dune	39.7	1006.2	0.11
22-06-2020	Sunspire Dune	39.8	1006.2	0.11
23-06-2020	Sunspire Dune	39.9	1006.2	0.1
24-06-2020	Sunspire Dune	39.9	1006.1	0.1
25-06-2020	Sunspire Dune	40.0	1006.1	0.1
26-06-2020	Sunspire Dune	40.0	1006.1	0.09
27-06-2020	Sunspire Dune	40.1	1006.1	0.09
28-06-2020	Sunspire Dune	40.1	1006.1	0.09
29-06-2020	Sunspire Dune	40.1	1006.1	0.09
30-06-2020	Sunspire Dune	40.2	1006.1	0.08
01-07-2020	Sunspire Dune	40.2	1006.1	0.34
02-07-2020	Sunspire Dune	40.2	1006.1	0.36
03-07-2020	Sunspire Dune	40.2	1006.0	0.39
04-07-2020	Sunspire Dune	40.3	1006.0	0.42
05-07-2020	Sunspire Dune	40.3	1006.0	0.46
06-07-2020	Sunspire Dune	40.3	1006.0	0.5
07-07-2020	Sunspire Dune	40.3	1006.0	0.54
08-07-2020	Sunspire Dune	40.3	1006.0	0.58
09-07-2020	Sunspire Dune	40.2	1006.0	0.62
10-07-2020	Sunspire Dune	40.2	1006.0	0.66
11-07-2020	Sunspire Dune	40.2	1006.0	0.7
12-07-2020	Sunspire Dune	40.2	1006.0	0.72
13-07-2020	Sunspire Dune	40.2	1006.0	0.75
14-07-2020	Sunspire Dune	40.1	1006.0	0.76
15-07-2020	Sunspire Dune	40.1	1006.0	0.77
16-07-2020	Sunspire Dune	40.0	1006.0	0.76
17-07-2020	Sunspire Dune	40.0	1006.0	0.75
18-07-2020	Sunspire Dune	40.0	1006.0	0.73
19-07-2020	Sunspire Dune	39.9	1006.0	0.71
20-07-2020	Sunspire Dune	39.8	1006.0	0.68
21-07-2020	Sunspire Dune	39.8	1006.0	0.64
22-07-2020	Sunspire Dune	39.7	1006.0	0.61
23-07-2020	Sunspire Dune	39.6	1006.0	0.57
24-07-2020	Sunspire Dune	39.6	1006.1	0.52
25-07-2020	Sunspire Dune	39.5	1006.1	0.49
26-07-2020	Sunspire Dune	39.4	1006.1	0.45
27-07-2020	Sunspire Dune	39.3	1006.1	0.42
28-07-2020	Sunspire Dune	39.3	1006.1	0.39
29-07-2020	Sunspire Dune	39.2	1006.1	0.38
30-07-2020	Sunspire Dune	39.1	1006.1	0.36
31-07-2020	Sunspire Dune	39.0	1006.1	0.36
01-08-2020	Sunspire Dune	38.9	1006.1	0.36
02-08-2020	Sunspire Dune	38.8	1006.1	0.38
03-08-2020	Sunspire Dune	38.7	1006.1	0.39
04-08-2020	Sunspire Dune	38.6	1006.2	0.42
05-08-2020	Sunspire Dune	38.5	1006.2	0.45
06-08-2020	Sunspire Dune	38.4	1006.2	0.48
07-08-2020	Sunspire Dune	38.2	1006.2	0.52
08-08-2020	Sunspire Dune	38.1	1006.2	0.55
09-08-2020	Sunspire Dune	38.0	1006.2	0.59
10-08-2020	Sunspire Dune	37.9	1006.2	0.62
11-08-2020	Sunspire Dune	37.8	1006.3	0.66
12-08-2020	Sunspire Dune	37.7	1006.3	0.69
13-08-2020	Sunspire Dune	37.5	1006.3	0.71
14-08-2020	Sunspire Dune	37.4	1006.3	0.73
15-08-2020	Sunspire Dune	37.3	1006.3	0.74
